gene_id transcript_id K562_1 K562_10 K562_11 K562_12 K562_13 K562_14 K562_15 K562_16 K562_17 K562_18 K562_19 K562_2 K562_20 K562_21 K562_22 K562_23 K562_24 K562_25 K562_26 K562_27 K562_28 K562_29 K562_3 K562_30 K562_31 K562_32 K562_33 K562_34 K562_35 K562_36 K562_37 K562_38 K562_39 K562_4 K562_40 K562_41 K562_42 K562_5 K562_6 K562_7 K562_8 K562_9
ENSG00000129317 ENST00000344862.5_PUS7L-001 44.07 70.78 39.05 34.52 16.15 32.76 44.75 21 7.75 66.63 61.85 69.42 25.51 48.57 61.28 33.38 40.83 30.89 32.91 78.28 29 36.62 44.81 56.77 51.61 96.34 105.34 53.41 22.96 41.26 57.46 5.36 35.05 45.93 15.62 19.56 37.85 42.72 27.07 24.7 31.62 31.64
ENSG00000005175 ENST00000005386.3_RPAP3-001 3.24 62.43 24.56 13.06 10 30.69 39.34 24.25 10.1 17.79 25.48 55.43 21.61 42.31 6.08 24.25 20.58 23.67 35.55 17.69 23.44 14.08 12.02 14.21 42.53 17.01 51.42 13.55 34.97 15.52 8.3 11.5 68.81 15.6 38.46 23.3 9 23.39 52.08 16.25 18.31 69.39
ENSG00000258203 ENST00000546804.1_RP1-228P16.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.06 0 1.06 0 0 0 0 0 0 0 0
ENSG00000187778 ENST00000343810.4_MCRS1-001 220.9 187.89 93.4 68.19 175.12 140.29 20.69 137.03 69.52 37.57 175.82 142.76 38.96 154.95 124.22 166.43 51.3 82.44 66.05 148.42 181.28 111.2 125.6 126.08 47.4 147.03 49.48 143.84 47.64 189.73 132.43 123.28 13.69 58.04 77.87 47.92 72.06 0.59 138.72 55.62 202.39 63.86
ENSG00000258135 ENST00000546911.1_RP11-70F11.11-004 0.8 0 0 0 0 0 0 0 0.18 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000257137 ENST00000551894.1_C12orf80-001 0 0.68 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000251151 ENST00000509870.1_HOXC-AS3-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.23 1.16 0 0 0 0.19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000250654 ENST00000505259.2_RP11-834C11.7-002 0 0 0 0 0 0 0 0 0 0 0 0.56 1.47 0 0 1.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000250432 ENST00000504278.1_RP11-834C11.5-004 18.98 0 0 0 1.29 0 0 0 0 0 0 0 0 5.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.84 0 8.49 0 0 0 0 0 0 0
ENSG00000094916 ENST00000209875.4_CBX5-002 10.43 36.92 28.62 67.62 38.42 19.08 32.97 54.26 22.44 29.05 43.36 0.97 90.89 31.97 17.09 32.39 51.59 52.74 50.27 44.51 50.53 39.77 54.77 39.66 36.87 35.94 55.7 32.53 46.55 48.01 31.73 24.44 26.11 7.76 20.03 6.51 52.33 77.28 23.71 31.86 35.84 64.22
ENSG00000123405 ENST00000435572.2_NFE2-001 23.31 202.31 123.57 188.35 172.63 164.76 140.1 99.33 117.69 172.18 28.91 80.6 0 222.81 178 35.45 170.88 154.88 115.31 312.17 126.81 134.25 80.34 37.05 0 139.73 55.04 119.22 89.79 98.37 69.62 27.38 55.98 4.15 137.31 160.73 50.48 143.03 59.88 83.12 176.77 223.68
ENSG00000205323 ENST00000336133.3_SARNP-002 187.65 107.09 292.01 155.25 66.61 164.39 350.23 167.79 176.66 225.28 179.3 231.37 126.73 274.15 134.25 253.83 248.51 97.99 209.12 305.36 186.28 186.54 243.48 326.15 158.65 161.92 227.01 210.35 222.45 197.96 177.48 332.12 219.45 206.77 190.25 227.56 162.18 222.68 170.97 190.93 245.97 236.8
ENSG00000257449 ENST00000551846.1_RP11-603J24.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000181852 ENST00000345093.4_RNF41-001 7.39 0 5.99 54.62 22.4 0 0.23 5.33 0 6.69 19.22 2.68 0 8.78 52.48 32.58 19.11 54.06 24.82 1.62 18.09 0 6.66 28.28 48.3 0.35 1.23 0 0.27 21.46 21.95 77.05 15.81 0.23 7.6 1.55 35.41 16.36 0 0 4.6 0
ENSG00000175197 ENST00000346473.3_DDIT3-001 117.65 24.82 58.58 5.22 28.14 25.75 75.02 19.04 0 106.53 32.15 0 1551.04 103.98 0 27.19 14.62 78.99 119.67 125.88 31.65 28.81 5.63 31.88 55.24 4.32 10.76 45.09 40.4 14.85 111.44 88.95 0 13.93 0 1.21 0 51.27 95.09 8.35 1.99 115.53
ENSG00000037897 ENST00000257848.7_METTL1-002 7.14 68.11 15.47 42.83 82.64 0 206.06 42.77 97.34 41.12 57.48 0 77.49 6.59 0 12.96 4.99 67.02 36.37 12.33 20.3 20.56 122.3 16.25 10.25 77.92 26.18 8.08 41.17 26.78 29.65 68.74 2 28.25 131.25 155.8 105.13 49.73 2.84 0 21.82 18.76
ENSG00000139263 ENST00000320743.3_LRIG3-002 0 0 0 0 0 0 0 0.2 0 0 0.16 0.1 0 0 0.79 0 0 0 0 0 0 0 0 0 0 0.8 0 0.11 0 0 0 0 0 0 0 0 0.13 0 0 0.15 0 0
ENSG00000174206 ENST00000311915.8_C12orf66-003 0 0 0 1.21 0.69 0 0 3.6 0 0 0 0 0 0 0.24 0 0 11.53 5.57 0 5.59 2.17 0 10.93 2.12 0 0 0.16 14.84 0 0 0 27.15 0 0.18 0.38 0.19 0 0 0 0 0.41
ENSG00000135677 ENST00000258145.3_GNS-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05
ENSG00000247131 ENST00000501300.1_RP11-588G21.2-002 0 0 0.23 0 0 0 0.45 0 0 0.6 0 0.14 0 0 0 0 0 0 0 0 0 0 0.2 0 0.17 0 0 0 0 1.65 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000180881 ENST00000328705.3_CAPS2-004 0 0 0 1 0 0 0 0 0 0 10.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22.64 0 0 0 0 0 0.2 0 0 0 0 0
ENSG00000231738 ENST00000433494.4_TSPAN19-005 0 0 0 0 0.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14 0.13 0
ENSG00000198707 ENST00000309041.7_CEP290-201 10.02 18.05 50.5 0 0 0.61 9.88 12.66 6.87 14.98 9.54 76.5 10.66 32.2 8.89 30.45 10.66 25.4 14.94 1.71 40.58 25.14 17.24 6.17 14.67 6.88 48.19 12.6 106.29 31.44 8.25 48.26 0 70.35 20.09 0 16.83 7.68 1.23 28.92 9.45 7.4
ENSG00000257252 ENST00000548890.1_RP11-486A14.2-002 0 0 0 0 0 0 0 28.41 0 0 0 0 15.99 0 0 0 0 0 55.15 0 17.07 0 32.8 0.82 10.42 0 0 0 0.6 0 0 0 0 0 0 0 0 0.64 0 0 0 0
ENSG00000180263 ENST00000343958.4_FGD6-001 0 1.09 0 1.24 0.11 2.07 0.3 12.56 0.04 0 0.26 0.93 17.32 4.49 0 0.79 0 7.06 0.87 0.28 1.78 0 6.69 0 0.11 4.09 0 6.73 0.59 0.14 12.01 0 0 1.97 0.12 0.8 3.21 0.05 20.33 0.99 22.28 0
ENSG00000258343 ENST00000551893.1_RP11-536G4.2-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.05 0 0 0 0 0 0 0 0
ENSG00000165972 ENST00000344280.3_CCDC38-001 0 0.26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.86 0 0 1.69 0 0 0 0 0 0 0 0 0 0 0 0 1.2 0 0.2 0 0 0 0 0
ENSG00000084110 ENST00000261208.3_HAL-001 0 0 0 0 0 1.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.23 0.84 0 0 0 0.16 0 0 0 0 0.13 0 0 0
ENSG00000166130 ENST00000299157.4_IKBIP-002 2.89 0 8.05 1.02 0 1.08 0.18 10.55 4.1 0.94 13.54 0 1.26 0.48 0.71 1.46 16.72 0 33.47 7.08 3.66 0 1.94 8.37 1.32 11.32 0 2.18 0 0.4 1.81 0 1.34 0.15 0 0 0.8 6.38 1.74 0 0.8 4.81
ENSG00000166153 ENST00000299185.8_DEPDC4-003 0.2 0 0.5 17.44 18.84 20.29 0 11.81 0 6.19 19.64 0 0 0 0 0 34.49 0 1.99 2.31 19.15 0 0 0 0 19.82 9.5 6.66 0 0 4.27 12.41 0 1.47 0 2.2 0 0 23.6 0 0 0
ENSG00000075188 ENST00000251074.1_NUP37-201 291.21 196.41 181.44 167.63 106.42 185.5 75.71 159.31 98.75 225.6 176.14 308.42 136.02 117.92 177.16 111.72 136.19 158.52 216.34 170.42 155.84 248.93 194.66 80.98 195.2 130.79 235.31 283.86 188.37 193.52 108.37 95.19 81.76 134.29 146.92 149.08 290.94 231.5 162.24 86.44 146.85 89.27
ENSG00000111696 ENST00000392876.3_NT5DC3-001 33.66 13.62 27.3 37.6 33.52 31.98 44.17 22.49 39.92 40.35 9.11 0 18.13 36.55 21.44 73.73 16.99 38.05 49.33 32.25 14.66 45.86 12.79 45.21 2.23 34.24 26.19 16.27 53.1 43.57 25.49 36.98 0.29 23.82 76.25 21.62 76.35 13.88 34.75 0.15 17.31 31.38
ENSG00000204954 ENST00000543740.2_C12orf73-004 12.1 6.51 46.52 21.52 0.64 22.74 41.47 17.24 21.91 53.38 5.86 35.94 10.36 24 12.85 0 7 0.7 6.83 28.87 3.97 7.31 10.13 32.14 8.01 0 12.96 20.44 0 18.79 15.04 28.94 0 18.05 51.23 20.95 0 1.82 0 63.04 25.04 52.72
ENSG00000120820 ENST00000548660.1_GLT8D2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000257999 ENST00000550088.1_RP11-61E11.2-001 0 0 1.04 0 0 0 0 0 0 0 0 0 0.98 0 1.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000139433 ENST00000318348.4_GLTP-001 0 4.41 2.5 3.19 6.06 7.37 7.46 16.21 0 3.54 2.72 5.97 0 2.72 12.71 2.69 1.11 12.55 0 1.82 11.19 15.73 4.78 2.86 10.98 0 15.29 13.45 1.33 8.23 11.54 6.2 22.43 12.41 0.2 0.43 15.69 1.83 0.22 1.87 34.62 4.28
ENSG00000198324 ENST00000361483.3_FAM109A-001 0 0.84 0 0 0 0 0 0 0 0 0 0 1.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.22 0
ENSG00000089234 ENST00000327551.6_BRAP-002 0 0 0.21 0.23 0.22 0 0.55 15.41 0 0 8.39 0.28 0.14 2.98 2.94 2.79 0 0 0 8.26 0 0 1.4 1.05 26.92 29.79 0 1.01 0 0 3.32 12.18 9.22 0.82 23.17 6.63 0.64 0 9.02 0 15.33 0
ENSG00000198270 ENST00000354825.3_TMEM116-201 0 0 3.85 1.16 0 63.48 7.85 98.22 0 3.35 89.56 10.03 53.96 0 1.42 0.34 0 0 0 0 23.92 0.45 0 24.61 0 30.53 0 0.47 0 6.15 9.26 0 0 0.82 0 9.59 7.43 5.61 12.59 0 0 0
ENSG00000123064 ENST00000306014.5_DDX54-002 0.72 0 0.26 0.78 0.82 0.22 0 0.79 0.58 7.91 0.31 0.88 0 1.44 1.41 2.69 0 0.32 1.64 0.12 0.1 3.07 0.14 0 0.86 3.89 0.63 0.53 0.27 0.72 1.62 0 0.68 1.17 0 0 0 0.26 0.14 0.45 1.39 1.41
ENSG00000111412 ENST00000261318.3_C12orf49-001 3.63 0 0.21 9.5 0 0 0 0 0 0 5.37 3.07 24.12 0 0 0 0 0 13.08 0.19 0.53 0.4 0 0.92 5.37 0 1.37 0 0 0 0.52 16.22 3.9 0 0 0 0 0 0.36 15.78 0 0
ENSG00000088992 ENST00000335209.7_TESC-001 0 29.64 0 0 0 0 0 5.77 1.52 0 13.67 0 0 0 0 0 11.33 0 0 0 0 8.46 0 20.89 0 0 10.51 0 0 0 0 0 0 0 0 0 57.59 3.87 0 0 0 0.65
ENSG00000089157 ENST00000228306.4_RPLP0-201 5710.02 3854.62 4765.61 4923.62 6042.25 4876.56 5154.8 5188.9 3120.78 3550.07 6000.5 5650.4 6260.7 4619.53 4143.9 5203.58 3908.11 4567.99 4601.69 5269.8 4363.59 4122.39 5956.19 4679.7 5196.03 3841.9 4089.34 4690.35 5628.9 4857.32 5723.08 6102.55 5586.33 6842.41 6001.24 5317.3 5660.52 8641.78 3719.47 3974.47 5150.8 4708.11
ENSG00000135097 ENST00000257552.2_MSI1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.17 0 0 0 0 0 0 0 0 0 0 0 0.16 0 0 0 0 0 0 0
ENSG00000170855 ENST00000302432.3_TRIAP1-002 161.07 214.9 119.76 129 202.68 180.36 162.73 157.49 36.06 215.77 95.57 176.17 58.57 244.88 300.81 231.71 110.3 41.01 75.55 171.11 165.26 182.7 144.29 149.85 173.33 331.08 322.8 302.44 214.51 189.25 221.06 161.91 145.17 104.97 249.57 247.96 158.53 97.11 130.84 122.78 62.99 178.94
ENSG00000111786 ENST00000229390.3_SRSF9-001 36.45 28.66 42.12 21.38 27.27 12.51 80.45 66.88 3.69 17.26 70.19 25.36 27.09 2.49 39.39 45.71 24.74 52.84 35.95 43.51 35.48 11.09 17.46 12.23 17.82 53.65 58.11 49.28 59.37 25.61 52.86 27.04 64.97 62.31 7.67 27.08 50.41 23.99 34.5 28.12 44.06 67.37
ENSG00000089053 ENST00000536837.1_ANAPC5-011 0 0 2.35 0 0 0 0 0 0 0 0 0 0 0 4.31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000212694 ENST00000428029.2_AC084018.1-002 0 4.02 0 0 1.69 4.79 6.29 10.46 0.29 4.65 4.68 3.75 0.38 0.43 0 2.61 0 0 0 3.96 8.36 2.19 0.63 0 0 2.46 6.07 1.62 0 9.13 0 10.9 2.76 10.69 0 3.17 0.45 0 1.05 19.03 0 1.86
ENSG00000111011 ENST00000331738.7_RSRC2-001 118.12 26.11 128.83 63.04 89.86 79.5 71.35 60.25 4.68 100.83 41.25 18.54 83.13 53.63 52.34 24.41 32.33 56.5 57.14 45.45 40.02 41.83 61.84 77.02 94.3 137.62 46.81 51.27 132.94 40.54 80.56 28.42 111.61 135.66 71.62 83.23 71.61 67.97 122.81 66.68 118.97 91.89
ENSG00000111361 ENST00000424014.2_EIF2B1-001 52.66 33.77 45.1 91.17 105.97 180.83 62.84 133.92 46.05 92.06 56.14 35.44 0.71 43.89 167.79 51.68 11.09 73.82 42.15 61.19 15.4 20.26 73.33 44.61 38.06 92.75 126.21 50.51 69.8 61.14 101.68 5.56 19.98 60.61 88.4 11.38 24.85 72.23 29.31 21.69 27.32 50.49
ENSG00000119242 ENST00000238156.3_CCDC92-001 0 0 10.6 0 22.35 0.56 0 0 41.87 0 0 0 5.9 1.45 0 1.79 0 0 0 0 0 0 0 0.35 0 0 0 6.03 0 0 0 0 1.53 46.09 0.27 0.29 5.38 1.35 0.29 1.14 12.2 1.09
ENSG00000249267 ENST00000507313.1_LINC00939-002 0 0 0 0 0 0 0.27 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0.19 0 0 0 0 0 0 0 0 0.43 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000255944 ENST00000541769.1_RP11-407A16.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000256551 ENST00000536341.1_RP13-653N12.1-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.97 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000250208 ENST00000505807.2_FZD10-AS1-001 0 0 0 0 0.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14 0 0 0 0.13 0.24 0 0 0 0.14 0.85 0 0 0 0 0
ENSG00000185163 ENST00000329073.4_DDX51-003 0.36 1.19 2.35 0 0 0.91 0.12 0.42 0.35 5.13 0 0 0 1.68 0.25 0.94 0.14 0 0 0 0.8 0 33.62 0.77 0.79 7.8 0.12 14.18 0 0.33 0 0 0 1.79 0.79 0 2.16 9.04 0.44 0 0.21 2.44
ENSG00000246394 ENST00000443154.3_RP11-386I8.6-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0.58 0 0 0 0 0 0 0 0 0.47 0 0 0 0 0 0 0.48 0 0 0 0 0 0 0 0 0.46 0 0 0
ENSG00000198033 ENST00000400113.3_TUBA3C-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.43 0 0 0 0 0 0 0 0 0 0 0 0 0 0.32 0 0 0 0 32.83 0 0 0 0 0 0.33
ENSG00000165480 ENST00000298260.4_SKA3-005 50.42 28.84 53.18 63.71 33.43 39.99 87.51 53.48 0.77 48.86 51.83 78.14 128.16 13.52 117.12 13.07 89.69 6.63 72.15 97.31 50.09 55.41 19.14 54.64 11.1 46.03 49.78 62.8 72.24 32.67 78.71 82.49 45.96 15.53 49.65 28.47 45.2 37.45 81.54 58.32 24.65 119.99
ENSG00000152484 ENST00000282344.6_USP12-001 0 0.22 0.77 0 8.51 0 0 9.45 0.09 0.17 22.47 7.87 8.14 0 0.13 0.83 11.37 0 27.56 0 4.85 0 5.47 3.61 0.09 0.13 0 0.17 0.29 2.29 0.53 1.32 0 9.2 0.1 11.82 0 0.1 6.34 0.48 0.11 0.33
ENSG00000139517 ENST00000316334.3_LNX2-001 3.16 0 2.87 0 0 0.21 2.4 0.31 18.41 0 0 0 0 3.81 0 0 4.7 0 0 0 0 0 0.11 0 0 0 0.12 2.16 0 0 0 0.64 0 0.3 0 3.47 0 0 0 0 0 0
ENSG00000189403 ENST00000405805.1_HMGB1-012 24.5 1.49 0 5.72 0 20.21 0 8.16 0 16.88 2.4 3.15 20.35 2.05 0.3 3.75 9.39 27.92 12.41 28.59 0 0.55 14.6 5.15 8.16 8.87 12.27 21.24 3.58 8.7 8.05 21.97 0 47.56 0 27.32 5.61 21.13 0.27 1.53 2.27 7.4
ENSG00000189167 ENST00000533490.2_ZAR1L-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000120685 ENST00000350125.3_PROSER1-201 0 6.29 0 3.48 0.89 0 13.07 1.61 4.54 4.91 6.99 0 0.9 4.11 0.74 0 7.5 0.38 7.84 1.68 8.44 11.76 0 7.25 2.15 2.84 3.99 3.27 0.54 0 7.57 0 6.22 11.13 0.78 2.49 1.05 0.39 23 20.68 4.28 0
ENSG00000083635 ENST00000379161.4_NUFIP1-001 8.55 0.76 11.17 7.57 2.02 1.68 47.11 13.69 1.56 3 6.74 16.58 0.32 3.81 12.36 12 0 0 6.04 0.23 18.62 8.82 13.17 29.81 41.2 1.63 4.1 6.08 5.29 23.68 2.88 3.42 0 0.27 7.81 19.51 1.91 7.84 6.19 0.16 2.9 9.83
ENSG00000123200 ENST00000242848.4_ZC3H13-001 9.73 14.43 0.5 40.31 7.96 2.96 2 12.89 15.13 28.04 28.11 18.66 33.35 19.54 11.38 11.8 0.35 15.87 39.17 4.65 3.84 8.31 11.45 9.27 14.56 30.42 15.16 25.77 1.92 7.92 7.51 7.13 7.5 2.13 0.3 35.22 29.62 9.1 3.8 0 28.2 10.61
ENSG00000136167 ENST00000398576.2_LCP1-006 0 2.66 4.57 3.98 4.41 9.78 7.4 0 10.12 0 0 3.23 13.76 0 0 0 0 0 15.7 4.25 0 0 0 0 3.33 0 0 0 6.44 0 3.71 13.96 0 3.47 0 4.74 4.5 15.17 0 13.64 0 0
ENSG00000231473 ENST00000433480.2_LINC00441-001 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0.56 0 0 0 0.36 0 0 0 0 0 0 0 0 0 0 0 0 0.47 0
ENSG00000102796 ENST00000218981.1_DHRS12-001 0 0 0 0 0 0 0 0 0 0 0 0 6.23 3.71 0 0 0 0 0 0.48 0 0 0 0.48 0.66 0 0 0 0 2.22 0 0 0 0 0 0 0 0 0 0 0.57 0
ENSG00000272281 ENST00000605936.2_TPTE2P2-008 0 0 7.43 0 7.85 0 0 0 0 0 1.36 2.12 0 0 0 0 0 0 4.11 0 0 0 3.76 1.06 3.93 0 0 0 0 13.18 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000204899 ENST00000377818.3_MZT1-001 4.05 44.24 15.41 59.34 2.56 33.04 18.03 30.05 10.75 52.81 48.16 19.33 42.24 11.74 32.58 49.14 13.05 23.45 32.18 16.6 27.31 24.43 19.63 22.7 12 18.37 19.23 26.58 13.89 41.31 24.95 16.46 2.11 0.84 11 10.25 19.09 18.74 25.31 9.33 33.73 16.25
ENSG00000177596 ENST00000325811.1_AL355390.1-201 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.23 0 0 0 0 0.18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.22
ENSG00000188243 ENST00000460675.1_COMMD6-011 17.5 10.59 24.67 11.55 32.79 47.2 54.82 92.93 99.17 39.05 39.88 38.17 77.01 19.78 63.1 34.38 40.76 72.2 18.75 30.66 35.42 9.38 56.68 13.93 5.66 84.66 43.8 62.2 27.71 39.38 40.36 3.94 23.64 13.59 27.7 30.12 34.24 71.85 11.24 16.93 41.19 32.26
ENSG00000247400 ENST00000499499.2_DNAJC3-AS1-001 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0.2 0 0 0 0.66 0.55 0 0 6.12 0 0 0 0 0 0 0.18 0 0 0 0.33 0 0 0 0 0 0 0 0
ENSG00000228889 ENST00000426037.2_UBAC2-AS1-001 0 0 0 0 0 0 0 0.5 24.61 0 45.66 0 0 0 0 8.71 9.32 0 0 0 0.26 0 0 0 4.86 0 0 0 0 0 0 49.34 0.31 0 0 0 0 0 0 0 12.63 60.93
ENSG00000134901 ENST00000376004.4_KDELC1-001 0 0 1.15 17.74 1.94 0 0 0 2.92 0.45 1.71 0.64 1.74 1.92 0 1.86 0 0 0 0 0 0 0 0 0 0.85 0 0 0 13.57 0 0 0 0 0 0 0 0.23 0.25 0 0 0
ENSG00000174405 ENST00000405925.1_LIG4-201 0 0 0 0 0 0 0 0 8.35 0 5.77 0 0 0 0 0 0 0 0 0 16.29 0 0 0 0 0 0 0 0 5.42 0 3.44 0 0 0 0 0 0 0 0 0 0
ENSG00000150401 ENST00000332592.3_DCUN1D2-002 0.23 85.31 0 0 0.16 0.38 7.96 19.8 1.29 0.58 0 5.2 0.21 0.24 0 0 33.36 2.17 0.74 0 0.17 0 0 0 0.16 0 0.22 13.35 0 40.39 1.29 0 0 7.07 0 0 0 0 0 0.25 0 0.19
ENSG00000183087 ENST00000327773.6_GAS6-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000226921 ENST00000430978.2_LINC00454-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.57 0 0 0 0 0 0 0 0 0 0 0 0 0 0.66 0 0 0
ENSG00000257310 ENST00000551932.1_RP11-496I2.2-001 0 0 0 0 0.15 0 0.62 0 0.31 0 0 0.13 0 0 0 0.23 0 0.19 0 0 0 0.39 0 1.12 0 0.21 0 0.29 0 0 0 0 0 0 0 0 0 0.18 0 0 0 0.18
ENSG00000092094 ENST00000206542.4_OSGEP-001 149.12 6.82 76.06 0 97.08 28.4 5.63 123.43 3.65 90.52 34.74 143.91 0 51.11 36.37 14.87 98.83 103.28 9.25 132.15 14.37 86.75 2.62 53.34 74.71 58.03 127.58 97.12 125.24 93.29 74.38 0 23.98 14.68 90.08 30.3 80.5 8.38 55.77 32.99 24.75 63.13
ENSG00000258471 ENST00000557335.1_RP11-84C10.4-001 0 0 0 0 0 0.56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.43 0 0 0 0 0 0 0 0 0 0 0 0 0 0.63 0 0 0 0 0
ENSG00000155465 ENST00000488800.1_SLC7A7-006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000100461 ENST00000307814.6_RBM23-005 9.63 86.22 154.02 91.67 97.32 47.91 2.19 81.8 68.64 45.43 33.17 189.43 34.67 27.63 45.77 58.7 79.55 30.37 44.5 68.8 7.36 96.14 170.61 31.43 1.25 109.5 32.13 25.25 40.65 21.13 24.04 1.11 74.3 8.13 29.51 141.98 58.85 63.02 101 95.85 60.59 17.03
ENSG00000100462 ENST00000216350.8_PRMT5-008 191.58 73.78 84.85 44.37 329.32 121.69 64.96 89.12 59.5 363.15 80.82 77.63 27.9 241.33 210.31 302.04 88.33 55.47 274.85 84.98 410.94 154.51 247.26 154.95 115.6 127.94 198.41 324.54 136.44 183.67 135.1 159.29 165.21 70.92 183.83 343.24 217.1 30.3 171.67 37.01 81.93 92.45
ENSG00000129474 ENST00000262713.2_AJUBA-001 0 0.08 0.27 10.44 0 0 0 0 0.17 0.29 0 0 1.04 0 0.13 0.93 0.95 0.36 0 0.24 0 0 0 0 0 0.22 0 0.17 0 0 0 3.19 0 0.19 0 0 0 0 0 0 0 0
ENSG00000157379 ENST00000288111.7_DHRS1-001 41.02 0.68 24.93 37.44 37.67 2.08 0 50.79 0 0 37.51 28.87 0 22.67 5.87 0 49.88 4.88 0 1 24.67 22.17 23.76 35.09 0 0 2.17 9.03 66.46 0 28.79 9.42 1 40.29 4.86 0.32 32.26 0 0 46.13 3.64 0
ENSG00000136305 ENST00000258807.5_CIDEB-001 0 0 0 0 0.44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04 0 0 0 0 0 0 1.28 0 1.45 1.44 0 0 0.24 0 0.81 0 0 1 0 0 0 0
ENSG00000257748 ENST00000549013.1_RP11-966I7.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000092020 ENST00000261475.5_PPP2R3C-001 9.6 0.53 10.8 9.65 22.31 28.75 70.83 6.06 0 4.64 5.51 0 15.69 0 30.01 7.59 2.88 36.53 24.19 32.09 2.47 7.74 26.56 20.28 0 15.1 5.3 3.25 43.42 20.48 0 43.62 1.59 0 51.05 7.32 6.25 9.63 1.17 3.61 11.68 10.24
